config,N,K,p,arm,chi,n_eff,entropy
paper defaults,200,4,0.3,shuffled,0.3855559147512389,0.8705846618864235,0.9396781968277376
paper defaults,200,4,0.3,shuffled,0.3943676732589057,0.8654068533946376,0.9200314895604097
paper defaults,200,4,0.3,shuffled,0.4477251645446044,0.8330155219688311,0.9412417608571807
paper defaults,200,4,0.3,shuffled,0.5187406699632529,0.7879650115585335,0.8921477477104245
paper defaults,200,4,0.3,shuffled,0.5846248486518555,0.7452752083891181,0.8912332573780516
paper defaults,200,4,0.3,shuffled,0.7374097466667535,0.6477635720337906,0.7577300675527912
paper defaults,200,4,0.3,shuffled,0.5059040089497535,0.7962170985031696,0.9061243393359056
paper defaults,200,4,0.3,shuffled,0.6928918607193025,0.6756304218354117,0.8286142429549256
paper defaults,200,4,0.3,shuffled,0.663860250326301,0.6941020053816577,0.8743988790982316
paper defaults,200,4,0.3,shuffled,0.6237872588685413,0.719885112156195,0.8161125749283562
paper defaults,200,4,0.3,shuffled,0.5539219994308985,0.7652107162188262,0.9006372970474268
paper defaults,200,4,0.3,shuffled,0.3131359725702223,0.9107019098739148,0.9633475851658246
paper defaults,200,4,0.3,shuffled,0.637226322916385,0.7112085249988526,0.8998127047201144
paper defaults,200,4,0.3,shuffled,0.4017743596640904,0.8610130101925395,0.9504596448557662
paper defaults,200,4,0.3,shuffled,0.6047604550961646,0.7322063560396739,0.8637143481149342
paper defaults,200,4,0.3,shuffled,0.10651709745688133,0.9887813930527433,0.9946908692465578
paper defaults,200,4,0.3,shuffled,0.6041632050385424,0.7325936598128431,0.8859616268732875
paper defaults,200,4,0.3,shuffled,0.49647867819281266,0.8022520319075716,0.8719779111307623
paper defaults,200,4,0.3,shuffled,0.34493709105321974,0.8936697465568799,0.948482676953911
paper defaults,200,4,0.3,shuffled,0.4526636740201378,0.8299413617585379,0.8946877471325232
paper defaults,200,4,0.3,shuffled,0.20935236699429902,0.9580118599987317,0.9838010313420298
paper defaults,200,4,0.3,shuffled,0.3371425108139604,0.8979360353532635,0.9649426279072468
paper defaults,200,4,0.3,shuffled,0.26345662713901763,0.9350955819651438,0.977474953312364
paper defaults,200,4,0.3,shuffled,0.4758431463971587,0.8153768994281474,0.9219812785509437
paper defaults,200,4,0.3,shuffled,0.6409495638902637,0.7088094808668107,0.855180798016623
paper defaults,200,4,0.3,shuffled,0.357881740043602,0.8864624718037003,0.9449932214864224
paper defaults,200,4,0.3,shuffled,0.43052737402762487,0.84362996373487,0.9350911843689179
paper defaults,200,4,0.3,shuffled,0.28093888869016875,0.9268470581322321,0.9713859633444398
paper defaults,200,4,0.3,shuffled,0.4348838712043356,0.840955203673841,0.9281464387912102
paper defaults,200,4,0.3,shuffled,0.4618704531880409,0.8241819497079209,0.9099664072172483
paper defaults,200,4,0.3,shuffled,0.5800420381724215,0.7482516542386256,0.8715903842489853
paper defaults,200,4,0.3,shuffled,0.3849441777241087,0.8709420480488136,0.9454462494963232
paper defaults,200,4,0.3,shuffled,0.5780223978969835,0.74956343974644,0.8821454797475378
paper defaults,200,4,0.3,shuffled,0.6488307091842834,0.7037390341548114,0.818309178518891
paper defaults,200,4,0.3,shuffled,0.1691027199863999,0.9721992527526923,0.9863619613547847
paper defaults,200,4,0.3,shuffled,0.6483874517924908,0.7040239181566262,0.7362669900489803
paper defaults,200,4,0.3,shuffled,0.11215468662613241,0.9875775837882868,0.9954607619862942
paper defaults,200,4,0.3,shuffled,0.4589530192609252,0.826010834096802,0.8422148094053928
paper defaults,200,4,0.3,shuffled,0.4467086023861672,0.8336469405820918,0.8924317250908049
paper defaults,200,4,0.3,shuffled,0.2994592293610052,0.9177041211922498,0.9688969256446117
paper defaults,200,4,0.3,shuffled,0.5335137322546242,0.7784300747165284,0.8529918402451258
paper defaults,200,4,0.3,shuffled,0.6259846360799682,0.7184647338920078,0.8478019947243708
paper defaults,200,4,0.3,shuffled,0.4315575365494552,0.8429983747848908,0.916972761863847
paper defaults,200,4,0.3,shuffled,0.4050884306964318,0.859035211070171,0.9265410821199398
paper defaults,200,4,0.3,shuffled,0.4327444867643175,0.8422699644746542,0.9181811484515489
paper defaults,200,4,0.3,shuffled,0.3896606306562647,0.8681795974062819,0.9493201588269271
paper defaults,200,4,0.3,shuffled,0.7772334028060554,0.6234057324005335,0.7935236051864635
paper defaults,200,4,0.3,shuffled,0.25671914984685074,0.938170156727769,0.9681226427450372
paper defaults,200,4,0.3,shuffled,0.594586928977454,0.7388069184962975,0.850803850261879
paper defaults,200,4,0.3,shuffled,0.12091657247364798,0.9855898703765825,0.9932002325888569
paper defaults,200,4,0.3,shuffled,0.3741524318502336,0.8772006446810838,0.9359035653220318
paper defaults,200,4,0.3,shuffled,0.452022624433285,0.8303410243886908,0.9212118477768522
paper defaults,200,4,0.3,shuffled,0.5346636310226375,0.7776864956702095,0.8985474030940553
paper defaults,200,4,0.3,shuffled,0.2669587899573476,0.9334741051180551,0.9650560496315501
paper defaults,200,4,0.3,shuffled,0.322345072907243,0.9058739480921689,0.9629758041322185
paper defaults,200,4,0.3,shuffled,0.5657969017555948,0.7575033735166972,0.872870888742653
paper defaults,200,4,0.3,shuffled,0.48805952772748384,0.8076225988436615,0.9122644023462895
paper defaults,200,4,0.3,shuffled,0.49361016187681556,0.8040841092127966,0.8673702323931824
paper defaults,200,4,0.3,shuffled,0.555147383127207,0.7644157631478318,0.8795344451242233
paper defaults,200,4,0.3,shuffled,0.10665466877157213,0.9887527218739863,0.9948267517382431
paper defaults,200,4,0.3,shuffled,0.04728782064898679,0.9977688511748999,0.9983863657125778
paper defaults,200,4,0.3,shuffled,0.26857762708889654,0.9327192816473717,0.9776604139353956
paper defaults,200,4,0.3,shuffled,0.11912145040606299,0.9860086166626584,0.9935265085876378
paper defaults,200,4,0.3,shuffled,0.5266039581130584,0.782894243848756,0.8441707038693141
paper defaults,200,4,0.3,shuffled,0.6525844519017657,0.7013279456661988,0.7737341298973023
paper defaults,200,4,0.3,shuffled,0.8434951145091495,0.5842882523052317,0.7557037899696649
paper defaults,200,4,0.3,shuffled,0.6500411916362632,0.7029612343386545,0.8643165696476579
paper defaults,200,4,0.3,shuffled,0.8319304226859294,0.5909787467137617,0.7148060605846893
paper defaults,200,4,0.3,shuffled,0.6681564914003372,0.6913558615837712,0.7250804079205291
paper defaults,200,4,0.3,shuffled,1.3405188314577468,0.3575271046111424,0.40853136147815433
paper defaults,200,4,0.3,shuffled,0.8251486622756529,0.5949298950443341,0.6632468731580057
paper defaults,200,4,0.3,shuffled,0.6023065582031054,0.733797822923145,0.8889748452008402
paper defaults,200,4,0.3,shuffled,0.43212297293166935,0.8426514689635033,0.9360661066413198
paper defaults,200,4,0.3,shuffled,0.9373835358665762,0.5322863917732229,0.7026157594059848
paper defaults,200,4,0.3,shuffled,0.80467825916201,0.6069776570515778,0.6731524280245206
paper defaults,200,4,0.3,shuffled,0.7106238419458774,0.6644579001926253,0.8626863937124838
paper defaults,200,4,0.3,shuffled,0.8142079283854027,0.601346577116785,0.8329674030108946
paper defaults,200,4,0.3,shuffled,0.6544363081336736,0.7001394558894649,0.8392514415466112
paper defaults,200,4,0.3,shuffled,0.5026119154387293,0.7983275118198349,0.9087218701026442
paper defaults,200,4,0.3,shuffled,0.25084422597264966,0.9408020750122164,0.9745768695100865
paper defaults,200,4,0.3,shuffled,0.7339197959968182,0.6499253407874521,0.7937749935119072
paper defaults,200,4,0.3,shuffled,0.29827735499180824,0.9182994654450387,0.93483493798628
paper defaults,200,4,0.3,shuffled,0.3757040190623178,0.8763062912131322,0.9269624049189149
paper defaults,200,4,0.3,shuffled,0.5320769075459971,0.7793589369627126,0.9112611499913731
paper defaults,200,4,0.3,shuffled,0.48746931615080946,0.8079983209598234,0.9150041225384116
paper defaults,200,4,0.3,shuffled,0.6956901243515606,0.6738613726271798,0.7770323680639364
paper defaults,200,4,0.3,shuffled,0.49999965012278474,0.8000002239214018,0.9059347595147031
paper defaults,200,4,0.3,shuffled,0.6109169935424545,0.7282156616921188,0.8070757909445962
paper defaults,200,4,0.3,shuffled,0.4357574876330169,0.8404176422329354,0.9152181736936342
paper defaults,200,4,0.3,shuffled,0.21705107374980798,0.9550084365175714,0.9833028758143576
paper defaults,200,4,0.3,shuffled,0.38459991992310144,0.8711430480385723,0.9432691660848088
paper defaults,200,4,0.3,shuffled,0.42191626840617935,0.8488868233727659,0.9406766847514276
paper defaults,200,4,0.3,shuffled,0.4541873208399443,0.82899071905152,0.93230254041728
paper defaults,200,4,0.3,shuffled,0.030441049690979525,0.9990742003928665,0.9995788753882924
paper defaults,200,4,0.3,shuffled,0.5530555288997092,0.7657727644186232,0.9041581432625415
paper defaults,200,4,0.3,shuffled,0.5597364774129331,0.7614377907322485,0.9027601074807914
paper defaults,200,4,0.3,shuffled,0.4451476254836668,0.8346155751683828,0.9144143231139062
paper defaults,200,4,0.3,shuffled,0.4138251601511377,0.8537877665036447,0.9428305439273111
paper defaults,200,4,0.3,shuffled,0.487985516449518,0.8076697193585901,0.9095784068371509
paper defaults,200,4,0.3,shuffled,0.40151291327665833,0.8611687327395301,0.9192784286377267
paper defaults,200,4,0.3,shuffled,0.5197206810785203,0.7873336369982636,0.8716467617816808
paper defaults,200,4,0.3,shuffled,0.541709218139657,0.7731268067632231,0.8762154377474615
paper defaults,200,4,0.3,shuffled,0.6220339907120047,0.7210188532598137,0.8801752235083696
paper defaults,200,4,0.3,shuffled,0.4439508690088947,0.83535742240196,0.9264890462507425
paper defaults,200,4,0.3,shuffled,0.6247305586360039,0.719275290553388,0.8349781401072313
paper defaults,200,4,0.3,shuffled,0.49987709379339174,0.8000786580375285,0.8995960705971783
paper defaults,200,4,0.3,shuffled,0.495865018896005,0.8026441558020251,0.8893654729420346
paper defaults,200,4,0.3,shuffled,0.5935110519030512,0.7395052910297434,0.8508157737684627
paper defaults,200,4,0.3,shuffled,0.7136092721547073,0.6625859353652059,0.8351422002227412
paper defaults,200,4,0.3,shuffled,0.5476795153399213,0.769258668749748,0.894269934224684
paper defaults,200,4,0.3,shuffled,0.6784677500454145,0.6847821268572216,0.8231402542707087
paper defaults,200,4,0.3,shuffled,0.777886749895143,0.6230111165756936,0.789624640817504
paper defaults,200,4,0.3,shuffled,0.8522891045389969,0.5792411383422077,0.8012927857803172
paper defaults,200,4,0.3,shuffled,0.608427808874665,0.7298287741511168,0.8298849211253552
paper defaults,200,4,0.3,shuffled,0.6803105719753475,0.6836099509957343,0.8248633818434091
paper defaults,200,4,0.3,shuffled,1.2148774280810928,0.40388910224449726,0.6313386227087281
paper defaults,200,4,0.3,shuffled,0.7708404368060244,0.6272758433963184,0.8177489887617145
paper defaults,200,4,0.3,shuffled,0.3922666650168194,0.8666464001819417,0.9415980675627693
paper defaults,200,4,0.3,shuffled,0.45560829806066966,0.828103225713106,0.8875991147323784
paper defaults,200,4,0.3,shuffled,1.3640817341648703,0.3495624728857898,0.10231305795273173
paper defaults,200,4,0.3,shuffled,0.29850591200677307,0.9181844581307262,0.9584233314004327
paper defaults,200,4,0.3,shuffled,0.3768359005979179,0.8756526817525374,0.9466719103857657
paper defaults,200,4,0.3,shuffled,0.5789910292208764,0.7489342972472427,0.7919633092308928
paper defaults,200,4,0.3,shuffled,0.9662186093698558,0.5171758225241471,0.574327568760665
paper defaults,200,4,0.3,shuffled,0.09669385528353941,0.9907369055201446,0.9958029465221222
paper defaults,200,4,0.3,shuffled,0.6738138474996519,0.6877460363343544,0.8581853289802465
paper defaults,200,4,0.3,shuffled,0.2750480128206946,0.929669213744755,0.9725767239902968
paper defaults,200,4,0.3,shuffled,0.45799008189352824,0.8266137111802717,0.9188022781685816
paper defaults,200,4,0.3,shuffled,0.3669189889293039,0.881344933157265,0.9494416880154141
paper defaults,200,4,0.3,shuffled,0.5707384159977661,0.7542943830099267,0.8281405358918811
paper defaults,200,4,0.3,shuffled,0.9016111138212733,0.551601613725841,0.6839752491275829
paper defaults,200,4,0.3,shuffled,0.5442716983243102,0.7714670256848678,0.8650814490733191
paper defaults,200,4,0.3,shuffled,0.23434289375139555,0.9479422427555355,0.9751114138901031
paper defaults,200,4,0.3,shuffled,0.8959903521466867,0.5546930968059552,0.6440598066897565
paper defaults,200,4,0.3,shuffled,0.8179429146247293,0.5991501851787299,0.6514049063879188
paper defaults,200,4,0.3,shuffled,0.39136025755114906,0.8671802069999227,0.9342830431748645
paper defaults,200,4,0.3,shuffled,0.31529514318515967,0.9095779241374086,0.9634237043157742
paper defaults,200,4,0.3,shuffled,0.7373391987374838,0.6478072301182874,0.8071155121262661
paper defaults,200,4,0.3,shuffled,0.5180951989734551,0.7883807591015131,0.9128293362942732
paper defaults,200,4,0.3,shuffled,0.35963493282860665,0.8854750598968574,0.9633570120195425
paper defaults,200,4,0.3,shuffled,0.0609066014008059,0.9963040962823254,0.998287794154096
paper defaults,200,4,0.3,shuffled,0.3463501497495517,0.8928902864410995,0.9576512752648514
paper defaults,200,4,0.3,shuffled,0.3124385171973581,0.9110639198592841,0.9576021166257696
paper defaults,200,4,0.3,shuffled,0.36038128617116644,0.8850539137594025,0.9593941577457119
paper defaults,200,4,0.3,shuffled,0.32979556739253785,0.9019042765004279,0.9200545692106906
paper defaults,200,4,0.3,shuffled,0.6596179184900012,0.6968175930273984,0.7679981037457002
paper defaults,200,4,0.3,shuffled,0.7079979395247802,0.6661066564254355,0.7444116760317413
paper defaults,200,4,0.3,shuffled,0.21243207433422684,0.956821161897053,0.9833193499543342
paper defaults,200,4,0.3,shuffled,0.21350864663093358,0.9564015349222666,0.9864985498326038
paper defaults,200,4,0.3,shuffled,0.486022632067745,0.8089188160213846,0.9322198887055749
paper defaults,200,4,0.3,shuffled,0.32406176379323276,0.904964250101075,0.9535910384591657
paper defaults,200,4,0.3,shuffled,0.6324865110658352,0.7142657216411177,0.8851068203405422
paper defaults,200,4,0.3,shuffled,0.2693516522496582,0.9323571941387024,0.9641645524292344
paper defaults,200,4,0.3,shuffled,0.44837965460507345,0.8326087453983344,0.9438894093816024
paper defaults,200,4,0.3,shuffled,0.7525369975704554,0.638442432260806,0.841049661607693
paper defaults,200,4,0.3,shuffled,0.6393624787229023,0.7098318342859482,0.87587049405845
paper defaults,200,4,0.3,shuffled,0.46201216020529134,0.8240930280626145,0.9315056569031838
paper defaults,200,4,0.3,shuffled,0.31291961832980103,0.9108142627980479,0.9589591583387691
paper defaults,200,4,0.3,shuffled,0.690647213961531,0.6770510159961804,0.8522436367126142
paper defaults,200,4,0.3,shuffled,0.5302923269667663,0.7805122013046257,0.8871078588839948
paper defaults,200,4,0.3,shuffled,0.3939498264791337,0.8656536179084011,0.8849573682437162
paper defaults,200,4,0.3,shuffled,0.4968559707743798,0.8020108943020846,0.9256750164591052
paper defaults,200,4,0.3,shuffled,0.494210713772831,0.8037007335088627,0.9286944342534657
paper defaults,200,4,0.3,shuffled,0.4509297656877066,0.8310219471835748,0.9336180965183686
paper defaults,200,4,0.3,shuffled,1.0161476518576116,0.491991352373845,0.6708490537884646
paper defaults,200,4,0.3,shuffled,0.8121322242061727,0.6025698097428633,0.7215080292649375
paper defaults,200,4,0.3,shuffled,0.5700663236169261,0.7547308719838963,0.8428056651912909
paper defaults,200,4,0.3,shuffled,0.6698076267513685,0.6903015532430216,0.788493925999411
paper defaults,200,4,0.3,shuffled,0.3917425771145481,0.8669551195453895,0.9529472145062792
paper defaults,200,4,0.3,shuffled,0.20152945241824483,0.9609710079808407,0.9817124325556602
paper defaults,200,4,0.3,shuffled,0.44384058813220495,0.8354257492464299,0.9431506182898525
paper defaults,200,4,0.3,shuffled,0.39963223463032915,0.8622875680857064,0.9544829536781516
paper defaults,200,4,0.3,shuffled,0.340209417011357,0.8962641892037781,0.9148193568435888
paper defaults,200,4,0.3,shuffled,0.2413359724946266,0.9449625003152438,0.9798207138551377
paper defaults,200,4,0.3,shuffled,0.32985895682620203,0.9018702640492708,0.9600040880600966
paper defaults,200,4,0.3,shuffled,0.14078903411809468,0.9805637053987066,0.9906512723355944
paper defaults,200,4,0.3,shuffled,0.22121997330019372,0.9533449415668432,0.98209453419078
paper defaults,200,4,0.3,shuffled,0.22185984155133193,0.9530873359708427,0.9821671368856489
paper defaults,200,4,0.3,shuffled,0.5700290583549379,0.7547550735528422,0.8990907542935963
paper defaults,200,4,0.3,shuffled,0.8023884755281284,0.6083364237168087,0.46519847776386486
paper defaults,200,4,0.3,shuffled,0.5384761670773865,0.7752198900011998,0.9184813722497387
paper defaults,200,4,0.3,shuffled,0.6651533547119552,0.6932750313546397,0.7971392306090731
paper defaults,200,4,0.3,shuffled,0.5749423523042042,0.751563981079474,0.8594226876873405
paper defaults,200,4,0.3,shuffled,0.8358549944480977,0.5887015555346019,0.6724695465595697
paper defaults,200,4,0.3,shuffled,0.7784155112628655,0.6226918726379199,0.7978406961266197
paper defaults,200,4,0.3,shuffled,0.3702414549213553,0.8794465759231349,0.9494556822780387
paper defaults,200,4,0.3,shuffled,0.6133651657027896,0.7266296856324158,0.860133948194597
paper defaults,200,4,0.3,shuffled,0.8907185947068411,0.5576064273621395,0.7020890484647343
paper defaults,200,4,0.3,shuffled,0.8172123750689836,0.5995793114240354,0.7144826806635438
paper defaults,200,4,0.3,shuffled,0.27580148982003094,0.9293106285827082,0.9670578343478784
