variant,fid,dim,seed,error,seconds
degree,17,30,26,12511.569972215351,28.315
degree,17,30,27,47395.38204942686,31.583
degree,17,30,28,43229.91486445006,27.802
degree,17,30,29,32142.179205744906,26.561
degree,17,30,3,10676.049593221367,27.048
degree,17,30,4,27913.006041091547,27.724
degree,17,30,5,15727.031698494924,27.287
degree,17,30,6,18775.730443417313,27.51
degree,17,30,7,21501.765481014583,26.451
degree,17,30,8,22004.41025502223,27.062
degree,17,30,9,31454.47587663075,27.255
degree,18,30,0,15692.600034363222,148.422
degree,18,30,1,5200.283547851642,125.897
degree,18,30,10,8801.898837957644,169.107
degree,18,30,11,1643.092249030809,169.436
degree,18,30,12,9228.677032924577,157.131
degree,18,30,13,36396.5046094499,155.969
degree,18,30,14,18443.663546598604,158.226
degree,18,30,15,8095.009079292702,158.425
degree,18,30,16,3577.40965151423,156.063
degree,18,30,17,39027.87705939479,155.023
degree,18,30,18,7349.315326988177,160.171
degree,18,30,19,1755.5179712225681,169.564
degree,18,30,2,9123.680339205086,148.605
degree,18,30,20,50907.71386153332,158.922
degree,18,30,21,745.8646934961516,164.991
degree,18,30,22,33753.14184221911,147.938
degree,18,30,23,13913.149716961176,169.793
degree,18,30,24,54316.699236438915,143.276
degree,18,30,25,19366.06997934721,133.984
degree,18,30,26,7443.149317874093,146.471
degree,18,30,27,346.5980022721924,140.427
degree,18,30,28,14027.516255423887,168.585
degree,18,30,29,35773.34790341534,134.672
degree,18,30,3,13138.324407480874,144.432
degree,18,30,4,54713.936143657724,162.56
degree,18,30,5,15.124261330652871,130.42
degree,18,30,6,409.79377894451,167.701
degree,18,30,7,12765.7808427729,169.177
degree,18,30,8,3496.898413384253,168.7
degree,18,30,9,7363.66542615029,168.822
degree,19,30,0,246.31468698384515,426.037
degree,19,30,1,244.56525031961473,442.379
degree,19,30,10,252.311099033117,440.895
degree,19,30,11,359.7158390637919,435.084
degree,19,30,12,250.49895175399297,346.561
degree,19,30,13,303.94678496556116,338.372
degree,19,30,14,273.90110066727857,347.969
degree,19,30,15,458.8001376249749,341.433
degree,19,30,16,288.71363940855736,375.37
degree,19,30,17,515.2234196558525,340.311
degree,19,30,18,45.08391851180113,383.765
degree,19,30,19,609.4446192973019,425.192
degree,19,30,2,259.7512328847952,424.19
degree,19,30,20,251.41671950077534,381.539
degree,19,30,21,38.83126049562043,388.476
degree,19,30,22,24.777257474981525,346.362
degree,19,30,23,811.5664355510648,419.277
degree,19,30,24,362.9364309676912,350.939
degree,19,30,25,254.50339543797645,305.155
degree,19,30,26,252.63973507629407,353.633
degree,19,30,27,490.56475752595543,340.731
degree,19,30,28,583.4931204714107,392.853
degree,19,30,29,44.67527212544769,310.819
degree,19,30,3,370.69270494140073,428.706
degree,19,30,4,268.1899905733694,425.022
degree,19,30,5,80.10709369125334,447.341
degree,19,30,6,29.492197044139857,461.118
degree,19,30,7,56.95496448285439,438.295
degree,19,30,8,84.54725959687357,459.221
degree,19,30,9,269.486466124863,459.887
degree,1,30,0,6060.413275573611,22.716
degree,1,30,1,21.534703334906524,22.643
degree,1,30,10,10647.098040002182,23.918
degree,1,30,11,8612.011272624208,23.609
degree,1,30,12,25.919569837134986,23.857
degree,1,30,13,1940.0867225538211,23.703
degree,1,30,14,6358.141581325488,23.725
degree,1,30,15,6558.592326924938,23.834
degree,1,30,16,49.57136993450655,24.25
degree,1,30,17,1285.1967552047954,23.765
degree,1,30,18,923.4739392908958,23.82
degree,1,30,19,697.056108950665,23.803
degree,1,30,2,2733.683735227954,22.484
degree,1,30,20,2901.3405259971532,23.835
degree,1,30,21,30.3471288890633,23.691
degree,1,30,22,5189.996591900832,23.998
degree,1,30,23,7230.184371680098,23.729
degree,1,30,24,2945.895379861661,23.809
degree,1,30,25,1299.918153675977,23.845
degree,1,30,26,146.94427665494933,23.779
degree,1,30,27,80.1988631143742,23.904
degree,1,30,28,3901.3107740849714,24.214
degree,1,30,29,1597.0240084372674,23.903
degree,1,30,3,642.4484075857158,22.61
degree,1,30,4,796.6310023282434,23.174
degree,1,30,5,1878.5182344059642,22.479
degree,1,30,6,1937.2640915572113,23.742
degree,1,30,7,1046.5742322998303,23.654
degree,1,30,8,5007.630229227413,23.613
degree,1,30,9,2574.3159212263304,23.582
degree,20,30,0,250.8113034356793,77.446
degree,20,30,1,232.86430870438608,84.459
degree,20,30,10,257.4432276554003,73.449
degree,20,30,11,226.08727711994425,73.776
degree,20,30,12,252.53321982119132,73.256
degree,20,30,13,245.6786942507797,72.986
degree,20,30,14,259.5329058416655,73.117
