variant,function,seed,best,evals,seconds
social,Rastrigin,26,2.7048404379510202,105000,9.952410900004907
social,Rastrigin,27,0.10206184946247276,105000,9.627779000002192
social,Rastrigin,28,10.945028740153873,105000,9.837710899999365
social,Rastrigin,29,20.894580003102817,105000,11.241129100002581
social,Ackley,0,2.81412893799487,105000,15.996345699997619
social,Ackley,1,6.375562645098324,105000,15.977667900006054
social,Ackley,2,5.533083321815422,105000,16.02590659999987
social,Ackley,3,5.951985291840376,105000,15.993906399991829
social,Ackley,4,0.013340308643443155,105000,15.995742300001439
social,Ackley,5,4.919512195105614,105000,15.954534499993315
social,Ackley,6,4.989420189620841,105000,15.37221220000356
social,Ackley,7,4.919366248469746,105000,15.407407699996838
social,Ackley,8,5.871915201540208,105000,15.432972800001153
social,Ackley,9,4.623880596411336,105000,15.466761100004078
social,Ackley,10,5.503244672056542,105000,15.385431600006996
social,Ackley,11,6.03030764314547,105000,15.42330260000017
social,Ackley,12,7.06429626469879,105000,15.534372699999949
social,Ackley,13,4.737885946554709,105000,15.493624800001271
social,Ackley,14,4.584193375177559,105000,15.459648099989863
social,Ackley,15,6.0044083780540625,105000,15.549299200007226
social,Ackley,16,0.2573302200037628,105000,15.549526699993294
social,Ackley,17,5.255952327784886,105000,15.508835599990562
social,Ackley,18,5.1912358024627,105000,15.363862900005188
social,Ackley,19,4.883930882902504,105000,15.378687199990964
social,Ackley,20,0.09829979336817773,105000,15.397821000005933
social,Ackley,21,0.03155502027767598,105000,15.389150300004985
social,Ackley,22,4.700336797354119,105000,15.43151380000927
social,Ackley,23,1.7204403463194713,105000,15.417084700005944
social,Ackley,24,6.231423135041442,105000,15.337093599999207
social,Ackley,25,4.465277385328406,105000,15.311552899991511
social,Ackley,26,4.029588041125358,105000,15.354695400004857
social,Ackley,27,5.158319161016063,105000,15.334814000001643
social,Ackley,28,5.734494213328219,105000,15.288130400003865
social,Ackley,29,3.7342856253070704,105000,15.327518799997051
social,Griewank,0,0.029189061551303075,105000,14.530700199989951
social,Griewank,1,0.023938181820264637,105000,14.532372899993788
social,Griewank,2,0.019495689240920377,105000,14.574380899997777
social,Griewank,3,0.011175042514643407,105000,14.604862899999716
social,Griewank,4,0.044261620579439054,105000,14.568309499998577
social,Griewank,5,0.023496034305590108,105000,14.549554299999727
social,Griewank,6,0.02663954168697047,105000,14.521559499989962
social,Griewank,7,0.010651248831818894,105000,14.54904159999569
social,Griewank,8,0.0056565175411513735,105000,14.548408100003144
social,Griewank,9,0.015291626887149357,105000,14.595411200003582
social,Griewank,10,0.009279989887482909,105000,14.536624300002586
social,Griewank,11,0.028507910092966826,105000,14.523630499999854
social,Griewank,12,0.028060873059353675,105000,14.691853500000434
social,Griewank,13,0.029727454949137755,105000,14.704441200010478
social,Griewank,14,0.04120023010192653,105000,14.69919800000207
social,Griewank,15,0.005444296608100863,105000,14.677678199994261
social,Griewank,16,0.02210237519674174,105000,14.71320180001203
social,Griewank,17,0.008812478944883573,105000,14.667581000001519
social,Griewank,18,0.05241258527873305,105000,6.936302399990382
social,Griewank,19,0.03305634027678339,105000,6.463852800006862
social,Griewank,20,0.0024626242446523783,105000,6.166594299997087
social,Griewank,21,0.04294603447210177,105000,5.851406000001589
social,Griewank,22,0.023338471021196683,105000,5.768870200001402
social,Griewank,23,0.023465079704718228,105000,4.510507099999813
social,Griewank,24,0.0022952378946227148,105000,4.671032300000661
social,Griewank,25,0.01978999612573573,105000,4.777605299997958
social,Griewank,26,0.02309104068037182,105000,4.838777199998731
social,Griewank,27,0.0016420422016689695,105000,4.796984000000521
social,Griewank,28,0.005046857847239572,105000,4.665602199995192
social,Griewank,29,0.02550153077597539,105000,4.850177100001019
social,Penalized,0,1.3873071441803932,105000,10.819294400003855
social,Penalized,1,2.007719733940848,105000,10.88465810001071
social,Penalized,2,3.698501238136482,105000,10.840401800000109
social,Penalized,3,3.3297086920599313,105000,10.900679500002298
social,Penalized,4,4.19712747905428,105000,10.884602799997083
social,Penalized,5,1.5204213036484222,105000,10.964949500004877
social,Penalized,6,2.1175249196085875,105000,10.75402550000581
social,Penalized,7,3.5304099944099048,105000,10.77395630000683
social,Penalized,8,1.8327859459315778,105000,10.778079700001399
social,Penalized,9,2.1808648453781103,105000,10.863167200004682
social,Penalized,10,2.6669583801104553,105000,10.842683899987605
social,Penalized,11,4.273731297178533,105000,11.42012349999277
social,Penalized,12,2.197626337989731,105000,15.18787429999793
social,Penalized,13,3.3202932573272834,105000,15.27492809999967
social,Penalized,14,3.236278674580843,105000,15.133322900001076
social,Penalized,15,1.19998698105334,105000,15.287209200003417
social,Penalized,16,6.4013399906182755,105000,15.257061199998134
social,Penalized,17,0.9570727414002964,105000,15.273036099999445
social,Penalized,18,5.0276166060548615,105000,15.103137499987497
social,Penalized,19,3.6185382272488185,105000,15.104053599992767
social,Penalized,20,4.301325177359935,105000,15.183514299991657
social,Penalized,21,1.8245145146865704,105000,15.100164799994673
social,Penalized,22,1.6764489720904803,105000,15.141487300003064
social,Penalized,23,1.0398682441609712,105000,15.079241899991757
social,Penalized,24,3.7994340584693864,105000,30.154891699989093
social,Penalized,25,3.879443852282513,105000,30.900169499989715
social,Penalized,26,1.767724291991716,105000,31.044879699999
social,Penalized,27,3.0286423311029873,105000,31.3835706999962
social,Penalized,28,4.104851585886532,105000,31.543306399995345
social,Penalized,29,2.247335825001999,105000,33.812545500011765
social,Quartic,0,2.8691977150381226e-11,105000,14.927022300005774
social,Quartic,1,3.414409811872843e-11,105000,14.967218999998295
social,Quartic,2,3.282441998589e-12,105000,15.012629999997444
social,Quartic,3,3.578468488364376e-12,105000,15.004297199993744
social,Quartic,4,3.707906530444293e-12,105000,15.004196599998977
social,Quartic,5,3.581514264524416e-12,105000,14.98369530000491
social,Quartic,6,1.4684087565449528e-12,105000,14.943463500007056
social,Quartic,7,4.196429906373729e-13,105000,14.940782799996668
social,Quartic,8,4.299905932985414e-12,105000,14.973038600001018
social,Quartic,9,2.148472258172891e-12,105000,14.951736700008041
social,Quartic,10,9.559322084984827e-11,105000,14.881059200008167
social,Quartic,11,2.140388069313964e-11,105000,14.85040100000333
social,Quartic,12,1.1640294668744042e-12,105000,14.893032799998764
social,Quartic,13,2.6454443699039497e-12,105000,14.902222000004258
social,Quartic,14,5.684511499139139e-12,105000,14.970745300001
social,Quartic,15,3.3447593741451825e-11,105000,14.863098799993168
social,Quartic,16,1.1151803602254996e-13,105000,14.918145600007847
social,Quartic,17,3.813649512962538e-12,105000,14.865161200010334
social,Quartic,18,3.296877127289386e-12,105000,14.779202899997472
social,Quartic,19,6.788779026736075e-13,105000,14.864788699997007
social,Quartic,20,7.631358790139992e-12,105000,14.841130999993766
social,Quartic,21,9.567389863817833e-13,105000,14.837094999995315
social,Quartic,22,6.725837741445027e-12,105000,14.857567499988363
social,Quartic,23,3.059704275968455e-12,105000,14.835986799997045
social,Quartic,24,8.429141638226715e-12,105000,14.85657980000542
social,Quartic,25,1.882921795452614e-11,105000,14.82416380000359
social,Quartic,26,1.1436165216772241e-11,105000,14.866805800003931
social,Quartic,27,1.1730313541702688e-11,105000,14.838960699999006
social,Quartic,28,1.1836119585030308e-11,105000,14.929634200001601
social,Quartic,29,1.3880840470568604e-11,105000,14.863454299993464
social,Schwefel_1_2,0,71.05611490758149,105000,54.345663400003104
social,Schwefel_1_2,1,97.21961757193564,105000,54.5122515999974
social,Schwefel_1_2,2,143.92261656158075,105000,54.25363140000263
social,Schwefel_1_2,3,191.75480682784146,105000,54.35131729999557
social,Schwefel_1_2,4,188.66588861908258,105000,54.63033890000952
social,Schwefel_1_2,5,70.56572843852791,105000,54.43406000001414
social,Schwefel_1_2,6,44.22118012087909,105000,39.912218899989966
social,Schwefel_1_2,7,68.75256427944686,105000,38.8978766999935
social,Schwefel_1_2,8,58.17005242775162,105000,38.709662199995364
social,Schwefel_1_2,9,84.27457904247179,105000,38.30994439999631
social,Schwefel_1_2,10,103.99278466385084,105000,37.8708825000067
social,Schwefel_1_2,11,136.08344117150648,105000,35.55293739998888
social,Schwefel_1_2,12,176.90313281624356,105000,33.08299480000278
social,Schwefel_1_2,13,163.39341392431183,105000,34.568009199996595
social,Schwefel_1_2,14,166.18585706138322,105000,34.50891400000546
social,Schwefel_1_2,15,18.90290500805055,105000,34.7615766999952
social,Schwefel_1_2,16,34.11311164054589,105000,35.88848460000008
social,Schwefel_1_2,17,91.91880713877894,105000,38.66913300000306
social,Schwefel_1_2,18,125.17166653868316,105000,54.35471709999547
social,Schwefel_1_2,19,110.75308943440021,105000,54.465816500000074
social,Schwefel_1_2,20,207.44154491959725,105000,54.25416179999593
social,Schwefel_1_2,21,39.49811730247568,105000,54.35104809999757
social,Schwefel_1_2,22,44.27846200961931,105000,54.52635869999358
social,Schwefel_1_2,23,49.099496456247024,105000,54.33745690000069
social,Schwefel_1_2,24,106.8073721391308,105000,54.237083800006076
social,Schwefel_1_2,25,52.28892223556359,105000,54.14141749999544
social,Schwefel_1_2,26,152.360433748669,105000,54.36860249999154
social,Schwefel_1_2,27,32.518207614228004,105000,54.218804400006775
social,Schwefel_1_2,28,151.16178759918986,105000,54.50065080000786
social,Schwefel_1_2,29,100.47712988170262,105000,54.27436460000172
shuffled,Sphere,0,0.0001405834580447466,105000,11.778127300000051
shuffled,Sphere,1,6.607471111480261e-05,105000,11.78679589999956
shuffled,Sphere,2,6.640106831003104e-05,105000,11.764934499995434
shuffled,Sphere,3,8.153275289228076e-05,105000,11.830196099996101
shuffled,Sphere,4,0.00012522806706799638,105000,11.795196999999462
shuffled,Sphere,5,4.007983904444361e-05,105000,11.806587099999888
shuffled,Sphere,6,0.00014727762046479707,105000,11.81124360000831
shuffled,Sphere,7,5.842391276451063e-05,105000,11.895376599990414
shuffled,Sphere,8,8.97135492813286e-05,105000,11.822797900007572
shuffled,Sphere,9,6.990444947485039e-05,105000,11.860226499993587
shuffled,Sphere,10,0.0001837191601617906,105000,11.817456899996614
shuffled,Sphere,11,7.690037854493696e-05,105000,11.859209499991266
shuffled,Sphere,12,0.00012900868112716943,105000,11.888603200000944
shuffled,Sphere,13,9.999948200112848e-05,105000,11.854691799991997
shuffled,Sphere,14,9.506402924094166e-05,105000,11.817598099994939
shuffled,Sphere,15,6.136368143320542e-05,105000,11.885726900000009
shuffled,Sphere,16,7.241530066175358e-05,105000,11.837640400000964
shuffled,Sphere,17,5.647342782295123e-06,105000,11.81267050000315
shuffled,Sphere,18,0.0001671844778949438,105000,11.831944100005785
shuffled,Sphere,19,0.00015473693682200893,105000,11.871998999995412
shuffled,Sphere,20,0.0001722544733287128,105000,11.810953199994401
shuffled,Sphere,21,0.00010835204404988297,105000,11.8262481999991
shuffled,Sphere,22,7.599652092427843e-05,105000,11.850801599997794
shuffled,Sphere,23,0.00013256000467406405,105000,11.915116000003763
shuffled,Sphere,24,0.0001358234622659123,105000,12.006804699994973
shuffled,Sphere,25,4.5176985567898285e-05,105000,12.070700600001146
shuffled,Sphere,26,0.0001340793427112734,105000,12.010579299996607
shuffled,Sphere,27,0.00013551476103451982,105000,12.059854899998754
shuffled,Sphere,28,0.00019032776366360876,105000,11.984269900000072
shuffled,Sphere,29,0.00020615697867407118,105000,11.940538400012883
shuffled,Rosenbrock,0,82.88903485303514,105000,18.876285899998038
shuffled,Rosenbrock,1,27.262415977018417,105000,18.9248474999913
shuffled,Rosenbrock,2,129.71814379257253,105000,18.838461899998947
shuffled,Rosenbrock,3,71.09477418926208,105000,18.957945300004212
shuffled,Rosenbrock,4,258.0538530897649,105000,18.883851599995978
shuffled,Rosenbrock,5,23.309470283646096,105000,18.796898999993573
shuffled,Rosenbrock,6,32.07595381976572,105000,18.89283080000314
shuffled,Rosenbrock,7,23.696910215964106,105000,18.966228700010106
shuffled,Rosenbrock,8,25.920973824617466,105000,18.933264299994335
shuffled,Rosenbrock,9,28.480109763838037,105000,18.972969299997203
shuffled,Rosenbrock,10,28.914812243074355,105000,18.967535600007977
shuffled,Rosenbrock,11,28.360107043556248,105000,18.962631799993687
shuffled,Rosenbrock,12,29.398131355437595,105000,18.986921600007918
shuffled,Rosenbrock,13,169.10481340083672,105000,18.95967299999029
shuffled,Rosenbrock,14,109.93625274696255,105000,18.946960799992667
shuffled,Rosenbrock,15,24.204707782068468,105000,19.01206429999729
shuffled,Rosenbrock,16,43.52157738884996,105000,18.9945044000051
shuffled,Rosenbrock,17,28.52175662978488,105000,18.967345800003386
shuffled,Rosenbrock,18,23.02047155145063,105000,18.95075469999574
shuffled,Rosenbrock,19,81.0605884982396,105000,18.99053229999845
shuffled,Rosenbrock,20,21.19513345070133,105000,18.939528300004895
shuffled,Rosenbrock,21,29.212000168624108,105000,18.942590100006782
shuffled,Rosenbrock,22,28.501626453591705,105000,18.911680099990917
shuffled,Rosenbrock,23,26.21660892757844,105000,18.914973200007807
shuffled,Rosenbrock,24,60.67892893709201,105000,18.98246189999918
shuffled,Rosenbrock,25,29.359228708743583,105000,18.953529100006563
shuffled,Rosenbrock,26,27.338642436330847,105000,19.03023380000377
shuffled,Rosenbrock,27,258.42974278109966,105000,19.03443650000554
shuffled,Rosenbrock,28,27.684824363901434,105000,19.007053699999233
shuffled,Rosenbrock,29,27.875073052776376,105000,18.915431800007354
shuffled,Step,0,0.0,105000,12.535307700003614
shuffled,Step,1,0.0,105000,12.555096199997934
shuffled,Step,2,0.0,105000,12.698377799999435
shuffled,Step,3,0.0,105000,12.596023499994772
shuffled,Step,4,0.0,105000,12.369383400000515
shuffled,Step,5,0.0,105000,12.257869699998992
shuffled,Step,6,0.0,105000,12.56964099999459
shuffled,Step,7,0.0,105000,12.303629100002581
shuffled,Step,8,0.0,105000,12.460598199992091
shuffled,Step,9,0.0,105000,12.429135999991558
shuffled,Step,10,0.0,105000,12.688987999994424
shuffled,Step,11,0.0,105000,12.81329820000974
shuffled,Step,12,0.0,105000,12.847806299992953
shuffled,Step,13,0.0,105000,12.8155368000007
shuffled,Step,14,0.0,105000,12.867376599999261
shuffled,Step,15,0.0,105000,12.862266899988754
shuffled,Step,16,0.0,105000,12.504060999999638
shuffled,Step,17,0.0,105000,12.533720399995218
shuffled,Step,18,0.0,105000,12.467829700006405
shuffled,Step,19,0.0,105000,12.67848019998928
shuffled,Step,20,0.0,105000,12.73681069999293
shuffled,Step,21,0.0,105000,12.72338569999556
shuffled,Step,22,0.0,105000,12.681432799989125
shuffled,Step,23,0.0,105000,12.438154200004647
shuffled,Step,24,0.0,105000,12.640230300006806
shuffled,Step,25,0.0,105000,12.644011999989743
shuffled,Step,26,0.0,105000,12.671406199995545
shuffled,Step,27,0.0,105000,12.419011000005412
shuffled,Step,28,0.0,105000,12.728865400000359
shuffled,Step,29,0.0,105000,12.752105499996105
shuffled,Schwefel_2_26,0,-20016.531539273918,105000,12.676783200004138
shuffled,Schwefel_2_26,1,-20084.834384908296,105000,12.69175019999966
shuffled,Schwefel_2_26,2,-19512.47357394975,105000,12.69215930000064
shuffled,Schwefel_2_26,3,-17379.948563419093,105000,12.687252100004116
shuffled,Schwefel_2_26,4,-20217.396536370135,105000,12.694085499999346
shuffled,Schwefel_2_26,5,-21023.49095118251,105000,12.69113780000771
shuffled,Schwefel_2_26,6,-19136.904181097932,105000,12.55410120000306
shuffled,Schwefel_2_26,7,-19887.912693641494,105000,12.573401899993769
shuffled,Schwefel_2_26,8,-20184.06063756135,105000,12.590083499992033
shuffled,Schwefel_2_26,9,-18486.378945859935,105000,12.544853900006274
shuffled,Schwefel_2_26,10,-20085.0623630731,105000,12.446626899996772
shuffled,Schwefel_2_26,11,-19109.95701723174,105000,12.410534399998141
shuffled,Schwefel_2_26,12,-20471.03474969401,105000,12.45316139998613
shuffled,Schwefel_2_26,13,-20045.179222657724,105000,12.401772199998959
shuffled,Schwefel_2_26,14,-19169.460216897616,105000,12.47370139999839
shuffled,Schwefel_2_26,15,-18682.455039707398,105000,12.464802399990731
shuffled,Schwefel_2_26,16,-21151.231927634115,105000,12.473656799993478
shuffled,Schwefel_2_26,17,-19011.79656624706,105000,12.404663599998457
shuffled,Schwefel_2_26,18,-20295.221532486405,105000,11.901652000000468
shuffled,Schwefel_2_26,19,-19313.91951016584,105000,10.642072200003895
shuffled,Schwefel_2_26,20,-19542.13256301161,105000,10.40363939999952
shuffled,Schwefel_2_26,21,-19512.368339063964,105000,10.480179799997131
shuffled,Schwefel_2_26,22,-19313.37945007706,105000,10.344952699990245
shuffled,Schwefel_2_26,23,-19788.251910270483,105000,10.313342999987071
shuffled,Schwefel_2_26,24,-20263.013918343368,105000,10.858404000013252
shuffled,Schwefel_2_26,25,-19748.774421768525,105000,12.09209470001224
shuffled,Schwefel_2_26,26,-19354.806301430075,105000,12.39784089999739
shuffled,Schwefel_2_26,27,-19353.839157249527,105000,12.43434310000157
shuffled,Schwefel_2_26,28,-20697.229316212477,105000,12.42201880000357
shuffled,Schwefel_2_26,29,-20855.217131628808,105000,12.417861199995968
shuffled,Rastrigin,0,1.7385080166628768,105000,13.665249699988635
shuffled,Rastrigin,1,18.90438445850151,105000,13.6591696000105
shuffled,Rastrigin,2,13.929578925379246,105000,13.745696700003464
shuffled,Rastrigin,3,3.051490245442949,105000,13.783491800000775
shuffled,Rastrigin,4,0.7232595371857542,105000,13.851442099999986
shuffled,Rastrigin,5,5.804746965904883,105000,13.876325600009295
shuffled,Rastrigin,6,41.78835833385028,105000,13.763588900008472
shuffled,Rastrigin,7,5.3337146465413525,105000,13.806643199990503
shuffled,Rastrigin,8,16.914523239160303,105000,13.81865810000454
shuffled,Rastrigin,9,3.336892706965614,105000,13.836875799999689
shuffled,Rastrigin,10,0.007374987469688676,105000,13.564470600002096
shuffled,Rastrigin,11,10.944785043443005,105000,13.65375359999598
shuffled,Rastrigin,12,10.94465714571686,105000,13.709294199987198
shuffled,Rastrigin,13,13.929721213567746,105000,13.661962800004403
shuffled,Rastrigin,14,9.949938060937143,105000,13.743779800002812
shuffled,Rastrigin,15,7.02951318185012,105000,13.782536299986532
shuffled,Rastrigin,16,12.934640840063423,105000,13.746511300007114
shuffled,Rastrigin,17,3.777852798163906,105000,13.697470300001442
shuffled,Rastrigin,18,6.964872896588702,105000,13.664886899990961
shuffled,Rastrigin,19,23.879436521758976,105000,13.667869299999438
shuffled,Rastrigin,20,11.939655225239619,105000,13.706668600003468
shuffled,Rastrigin,21,9.949712631157638,105000,13.669641900007264
shuffled,Rastrigin,22,0.4929759543638852,105000,13.689473599995836
shuffled,Rastrigin,23,27.85898337765161,105000,13.771756799993454
shuffled,Rastrigin,24,0.1593802678956422,105000,13.754392900009407
shuffled,Rastrigin,25,0.6176049158651153,105000,13.767622999992454
shuffled,Rastrigin,26,18.90436998729342,105000,13.907525800008443
shuffled,Rastrigin,27,10.944699787027162,105000,13.825385000003735
shuffled,Rastrigin,28,11.520804276032209,105000,13.785389099997701
shuffled,Rastrigin,29,0.23103576636901835,105000,13.741693300005863
shuffled,Ackley,0,4.298474194114501,105000,15.642466199991759
shuffled,Ackley,1,4.66239817826936,105000,15.604385799990268
shuffled,Ackley,2,4.847985021146542,105000,15.659547300005215
shuffled,Ackley,3,5.844909527029888,105000,15.643107700001565
shuffled,Ackley,4,0.39739330220448155,105000,15.64288270000543
shuffled,Ackley,5,4.340963480439775,105000,15.600378200004343
shuffled,Ackley,6,0.4366877479097515,105000,15.450205899993307
shuffled,Ackley,7,4.298306788618866,105000,15.495486900006654
shuffled,Ackley,8,6.777850048911679,105000,15.477574300006381
shuffled,Ackley,9,4.774892673172637,105000,15.494160399990506
shuffled,Ackley,10,6.670176530504655,105000,15.451730900007533
shuffled,Ackley,11,4.662342680724123,105000,15.453261799993925
shuffled,Ackley,12,5.8986611685136765,105000,15.465164199995343
shuffled,Ackley,13,5.951804608090804,105000,15.418363800010411
shuffled,Ackley,14,6.004269819281468,105000,15.472439100005431
shuffled,Ackley,15,0.9108684243940819,105000,15.516623699993943
shuffled,Ackley,16,4.424333500598031,105000,15.422044300008565
shuffled,Ackley,17,5.898796964087104,105000,15.4389891000028
shuffled,Ackley,18,2.579950091856514,105000,15.432017700004508
shuffled,Ackley,19,6.559522119596323,105000,15.455674299999373
shuffled,Ackley,20,0.09344594615758739,105000,15.548975700003211
shuffled,Ackley,21,0.038708673477796385,105000,15.534522899994045
shuffled,Ackley,22,4.954708472914156,105000,15.505008099993574
shuffled,Ackley,23,3.404089521729944,105000,15.477646600003936
shuffled,Ackley,24,0.014802808340267593,105000,15.354746900004102
shuffled,Ackley,25,4.700059031184285,105000,15.439049099994008
shuffled,Ackley,26,0.015707910178978768,105000,15.489308899996104
shuffled,Ackley,27,0.9749447324646359,105000,15.459943000008934
shuffled,Ackley,28,6.984585843136374,105000,15.454530800008797
shuffled,Ackley,29,0.0279228635940183,105000,15.473062399993069
shuffled,Griewank,0,0.013070351516191958,105000,14.736437399988063
shuffled,Griewank,1,0.026194794849255354,105000,14.797140700000455
shuffled,Griewank,2,0.012948927934380627,105000,14.834780199991656
shuffled,Griewank,3,0.01742370749454658,105000,14.804195699995034
shuffled,Griewank,4,0.01751802893579113,105000,14.798786200000905
shuffled,Griewank,5,0.014206298182453336,105000,14.850565600005211
shuffled,Griewank,6,0.009203379126665578,105000,14.753528800007189
shuffled,Griewank,7,0.004241826422953232,105000,14.829879299999448
shuffled,Griewank,8,0.053043283629582216,105000,14.80304059998889
shuffled,Griewank,9,0.016399360459646406,105000,14.837433499997132
shuffled,Griewank,10,0.011189343317788092,105000,14.717532599999686
shuffled,Griewank,11,0.013313483358433187,105000,14.735750800013193
shuffled,Griewank,12,0.03741180236097352,105000,14.69690310000442
shuffled,Griewank,13,0.0008208695057476678,105000,14.67405110000982
shuffled,Griewank,14,0.02223968502417928,105000,14.696711700002197
shuffled,Griewank,15,0.014432998995287494,105000,14.759586600004695
shuffled,Griewank,16,0.01524825271156316,105000,14.650155299998005
shuffled,Griewank,17,0.02069392577375251,105000,14.601443099993048
shuffled,Griewank,18,0.011587655285683285,105000,14.532989700004691
shuffled,Griewank,19,0.0060785607714568535,105000,14.572187199999462
shuffled,Griewank,20,0.03327781229573645,105000,14.656731499999296
shuffled,Griewank,21,0.019225749337920206,105000,14.616032700010692
shuffled,Griewank,22,0.020071157492200786,105000,14.595011999990675
shuffled,Griewank,23,0.02668409944676664,105000,14.662129699994694
shuffled,Griewank,24,0.009960758032989014,105000,14.718509199999971
shuffled,Griewank,25,0.0022518623897241907,105000,14.685705199997756
shuffled,Griewank,26,0.027177346513073908,105000,14.79306660000293
shuffled,Griewank,27,0.037980123028640955,105000,14.737086599998293
shuffled,Griewank,28,0.013631358801274418,105000,14.727547600006801
shuffled,Griewank,29,0.035083585401192385,105000,14.69326679999358
shuffled,Penalized,0,1.5605822322368497,105000,38.84077960001014
shuffled,Penalized,1,2.4642426979976095,105000,38.79961519999779
shuffled,Penalized,2,2.690833606659546,105000,38.921157899996615
shuffled,Penalized,3,4.007007883453871,105000,38.84915140000521
shuffled,Penalized,4,1.6178781480249806,105000,38.91304159999709
shuffled,Penalized,5,2.428306507041406,105000,38.77985819999594
shuffled,Penalized,6,2.0322260188687125,105000,37.253332000007504
shuffled,Penalized,7,0.9840461592236937,105000,35.815211000008276
shuffled,Penalized,8,2.096668811163315,105000,34.728479600002174
shuffled,Penalized,9,1.6506623477577786,105000,34.61991720000515
shuffled,Penalized,10,3.403702797434718,105000,34.310420499998145
shuffled,Penalized,11,2.527646077961456,105000,32.321227499996894
shuffled,Penalized,12,1.391652182635088,105000,12.353040200003306
shuffled,Penalized,13,3.422571519926549,105000,12.861263300001156
shuffled,Penalized,14,2.7033925018871217,105000,13.07150580000598
shuffled,Penalized,15,1.4302868312071357,105000,13.085860399995
shuffled,Penalized,16,4.860447445069327,105000,13.042830699996557
shuffled,Penalized,17,1.419199573942427,105000,13.32448789999762
shuffled,Penalized,18,3.0227992016914556,105000,16.187570299996878
shuffled,Penalized,19,1.7592323335165019,105000,16.043575600007898
shuffled,Penalized,20,3.4194904374921786,105000,16.092610500010778
shuffled,Penalized,21,1.3065214280743829,105000,16.010916200000793
shuffled,Penalized,22,1.7102406690616794,105000,16.130332799992175
shuffled,Penalized,23,3.028802587363141,105000,16.143656400003238
shuffled,Penalized,24,3.1588972113149145,105000,19.299379300005967
shuffled,Penalized,25,3.613927976208882,105000,19.1540634999983
shuffled,Penalized,26,2.565873927112306,105000,19.395870499996818
shuffled,Penalized,27,1.8255793047110658,105000,18.963688699994236
shuffled,Penalized,28,3.4713387280989707,105000,18.924132300002384
shuffled,Penalized,29,1.871550815930535,105000,19.017207700002473
shuffled,Quartic,0,6.993790658522946e-12,105000,7.131482800003141
shuffled,Quartic,1,5.53197033177545e-11,105000,7.039213299998664
shuffled,Quartic,2,3.056569194882377e-13,105000,7.196128499999759
shuffled,Quartic,3,1.1100196951798033e-12,105000,7.05424659998971
shuffled,Quartic,4,1.0368481229537469e-11,105000,7.185727100004442
shuffled,Quartic,5,3.4587332201780454e-14,105000,7.113376499997685
shuffled,Quartic,6,7.543394047273833e-13,105000,6.981394900009036
shuffled,Quartic,7,1.4065733231222534e-11,105000,6.983727599988924
shuffled,Quartic,8,1.162073275432142e-13,105000,7.013347400003113
shuffled,Quartic,9,1.5840092324886225e-11,105000,6.9871807000017725
shuffled,Quartic,10,3.064628353115394e-11,105000,7.144718499999726
shuffled,Quartic,11,7.925340743151478e-12,105000,6.985793700005161
shuffled,Quartic,12,2.5901699100959395e-11,105000,7.159983099991223
shuffled,Quartic,13,1.1398597126895925e-11,105000,7.084038400003919
shuffled,Quartic,14,2.481546653535194e-12,105000,7.245272100000875
shuffled,Quartic,15,3.9988916386461164e-11,105000,7.175513800000772
shuffled,Quartic,16,3.1187034917557772e-12,105000,7.2071119000029285
shuffled,Quartic,17,8.544837036233153e-12,105000,7.280041300007724
shuffled,Quartic,18,3.820988696741772e-11,105000,7.8975397999893175
shuffled,Quartic,19,4.046632061813542e-12,105000,7.897616800008109
shuffled,Quartic,20,2.4294089955755095e-12,105000,7.7914105000090785
shuffled,Quartic,21,5.044475305704894e-12,105000,7.910513900002115
shuffled,Quartic,22,3.337327017764179e-12,105000,8.028936199989403
shuffled,Quartic,23,3.2663523389913403e-12,105000,7.920209199990495
shuffled,Quartic,24,4.744026133399307e-12,105000,7.392562399996677
shuffled,Quartic,25,1.3212640339960113e-11,105000,7.445205900003202
shuffled,Quartic,26,3.6001668399372467e-12,105000,7.46712679999473
shuffled,Quartic,27,6.471484248045208e-14,105000,7.487959799997043
shuffled,Quartic,28,5.210054973244317e-12,105000,7.303519299995969
shuffled,Quartic,29,7.533354929975694e-12,105000,7.2701081999985036
shuffled,Schwefel_1_2,0,66.7239694373507,105000,19.265025500004413
shuffled,Schwefel_1_2,1,169.45640808413398,105000,19.399466599992593
shuffled,Schwefel_1_2,2,257.5709681577416,105000,19.348107800004072
shuffled,Schwefel_1_2,3,183.78457739937116,105000,19.407928400003584
shuffled,Schwefel_1_2,4,61.68317546909958,105000,19.30354670000088
shuffled,Schwefel_1_2,5,58.86918879864582,105000,19.57808279999881
shuffled,Schwefel_1_2,6,67.90418459155983,105000,19.793202899993048
shuffled,Schwefel_1_2,7,86.50659189510024,105000,19.788001499997335
shuffled,Schwefel_1_2,8,69.98902703832532,105000,19.75254390000191
shuffled,Schwefel_1_2,9,125.23481423021684,105000,19.879529099998763
shuffled,Schwefel_1_2,10,86.93963666500682,105000,19.884461299996474
shuffled,Schwefel_1_2,11,182.98763502435412,105000,19.896006700000726
shuffled,Schwefel_1_2,12,126.2185445103006,105000,19.768267099992954
shuffled,Schwefel_1_2,13,123.31768654912173,105000,19.48215640000126
shuffled,Schwefel_1_2,14,226.7475554731653,105000,19.635517699993216
shuffled,Schwefel_1_2,15,22.41236850554454,105000,19.757603999998537
